 case_id,province,city_x,group,infection_case,confirmed,latitude_x,longitude_x,code,city_y,latitude_y,longitude_y,elementary_school_count,kindergarten_count,university_count,academy_ratio,elderly_population_ratio,elderly_alone_ratio,nursing_home_count
6000008,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Jeil Silver Town,17,35.84819,128.7621,60150,Yeongcheon-si,35.973268,128.938603,18,23,1,0.83,27.32,15.3,192
6000008,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Jeil Silver Town,17,35.84819,128.7621,60160,Yecheon-gun,36.646707,128.437435,12,15,1,1.09,29.79,18.4,97
6000008,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Jeil Silver Town,17,35.84819,128.7621,60170,Ulleung-gun,37.484438,130.905883,4,6,0,0.21,24.81,10.7,11
6000008,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Jeil Silver Town,17,35.84819,128.7621,60180,Uljin-gun,36.993078,129.400585,13,16,0,1.01,27.3,17.6,83
6000008,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Jeil Silver Town,17,35.84819,128.7621,60190,Uiseong-gun,36.352718,128.697088,16,16,0,0.32,40.26,23.7,108
6000008,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Jeil Silver Town,17,35.84819,128.7621,60200,Cheongdo-gun,35.647361,128.734382,11,14,0,0.63,36.55,21.0,85
6000008,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Jeil Silver Town,17,35.84819,128.7621,60210,Cheongsong-gun,36.436301,129.05708,8,8,0,0.51,36.08,19.4,55
6000008,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Jeil Silver Town,17,35.84819,128.7621,60220,Chilgok-gun,35.995529,128.401735,21,32,2,1.48,15.17,6.7,151
6000008,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Jeil Silver Town,17,35.84819,128.7621,60230,Pohang-si,36.019052,129.343645,66,117,4,1.51,16.44,8.0,877
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60000,Gyeongsangbuk-do,36.576032,128.505599,471,707,33,1.33,20.85,11.1,4474
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60010,Gyeongsan-si,35.825056,128.741544,31,61,10,1.34,16.18,7.0,427
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60020,Gyeongju-si,35.856185,129.224796,43,61,4,1.34,21.66,11.0,407
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60030,Goryeong-gun,35.72615,128.26295,9,9,0,0.62,30.17,15.9,62
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60040,Gumi-si,36.119641,128.344295,50,104,3,1.96,9.08,4.3,616
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60050,Gunwi-gun,36.242926,128.572939,7,8,0,0.25,38.87,21.6,41
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60060,Gimcheon-si,36.139875,128.11365,27,37,2,0.89,22.35,12.2,212
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60070,Mungyeong-si,36.586831,128.18709,17,26,1,1.18,29.25,17.1,147
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60080,Bonghwa-gun,36.893099,128.732568,14,17,0,0.37,35.26,20.0,47
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60090,Sangju-si,36.410977,128.159024,28,35,0,1.03,30.09,17.3,186
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60100,Seongju-gun,35.919325,128.283237,12,15,0,0.59,30.89,15.9,84
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60110,Andong-si,36.568441,128.729551,30,42,3,1.57,23.95,12.4,290
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60120,Yeongdeok-gun,36.415059,129.366107,9,11,0,0.75,36.45,22.3,81
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60130,Yeongyang-gun,36.666664,129.112401,6,8,0,0.35,36.36,21.1,24
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60140,Yeongju-si,36.805702,128.623958,19,26,2,1.61,26.22,13.2,191
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60150,Yeongcheon-si,35.973268,128.938603,18,23,1,0.83,27.32,15.3,192
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60160,Yecheon-gun,36.646707,128.437435,12,15,1,1.09,29.79,18.4,97
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60170,Ulleung-gun,37.484438,130.905883,4,6,0,0.21,24.81,10.7,11
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60180,Uljin-gun,36.993078,129.400585,13,16,0,1.01,27.3,17.6,83
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60190,Uiseong-gun,36.352718,128.697088,16,16,0,0.32,40.26,23.7,108
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60200,Cheongdo-gun,35.647361,128.734382,11,14,0,0.63,36.55,21.0,85
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60210,Cheongsong-gun,36.436301,129.05708,8,8,0,0.51,36.08,19.4,55
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60220,Chilgok-gun,35.995529,128.401735,21,32,2,1.48,15.17,6.7,151
6000009,Gyeongsangbuk-do,Gyeongsan-si,True,Gyeongsan Cham Joeun Community Center,16,35.82558,128.7373,60230,Pohang-si,36.019052,129.343645,66,117,4,1.51,16.44,8.0,877
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60000,Gyeongsangbuk-do,36.576032,128.505599,471,707,33,1.33,20.85,11.1,4474
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60010,Gyeongsan-si,35.825056,128.741544,31,61,10,1.34,16.18,7.0,427
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60020,Gyeongju-si,35.856185,129.224796,43,61,4,1.34,21.66,11.0,407
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60030,Goryeong-gun,35.72615,128.26295,9,9,0,0.62,30.17,15.9,62
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60040,Gumi-si,36.119641,128.344295,50,104,3,1.96,9.08,4.3,616
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60050,Gunwi-gun,36.242926,128.572939,7,8,0,0.25,38.87,21.6,41
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60060,Gimcheon-si,36.139875,128.11365,27,37,2,0.89,22.35,12.2,212
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60070,Mungyeong-si,36.586831,128.18709,17,26,1,1.18,29.25,17.1,147
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60080,Bonghwa-gun,36.893099,128.732568,14,17,0,0.37,35.26,20.0,47
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60090,Sangju-si,36.410977,128.159024,28,35,0,1.03,30.09,17.3,186
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60100,Seongju-gun,35.919325,128.283237,12,15,0,0.59,30.89,15.9,84
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60110,Andong-si,36.568441,128.729551,30,42,3,1.57,23.95,12.4,290
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60120,Yeongdeok-gun,36.415059,129.366107,9,11,0,0.75,36.45,22.3,81
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60130,Yeongyang-gun,36.666664,129.112401,6,8,0,0.35,36.36,21.1,24
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60140,Yeongju-si,36.805702,128.623958,19,26,2,1.61,26.22,13.2,191
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60150,Yeongcheon-si,35.973268,128.938603,18,23,1,0.83,27.32,15.3,192
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60160,Yecheon-gun,36.646707,128.437435,12,15,1,1.09,29.79,18.4,97
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60170,Ulleung-gun,37.484438,130.905883,4,6,0,0.21,24.81,10.7,11
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60180,Uljin-gun,36.993078,129.400585,13,16,0,1.01,27.3,17.6,83
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60190,Uiseong-gun,36.352718,128.697088,16,16,0,0.32,40.26,23.7,108
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60200,Cheongdo-gun,35.647361,128.734382,11,14,0,0.63,36.55,21.0,85
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60210,Cheongsong-gun,36.436301,129.05708,8,8,0,0.51,36.08,19.4,55
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60220,Chilgok-gun,35.995529,128.401735,21,32,2,1.48,15.17,6.7,151
6000010,Gyeongsangbuk-do,Gumi-si,True,Gumi Elim Church,10,-,-,60230,Pohang-si,36.019052,129.343645,66,117,4,1.51,16.44,8.0,877
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60000,Gyeongsangbuk-do,36.576032,128.505599,471,707,33,1.33,20.85,11.1,4474
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60010,Gyeongsan-si,35.825056,128.741544,31,61,10,1.34,16.18,7.0,427
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60020,Gyeongju-si,35.856185,129.224796,43,61,4,1.34,21.66,11.0,407
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60030,Goryeong-gun,35.72615,128.26295,9,9,0,0.62,30.17,15.9,62
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60040,Gumi-si,36.119641,128.344295,50,104,3,1.96,9.08,4.3,616
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60050,Gunwi-gun,36.242926,128.572939,7,8,0,0.25,38.87,21.6,41
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60060,Gimcheon-si,36.139875,128.11365,27,37,2,0.89,22.35,12.2,212
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60070,Mungyeong-si,36.586831,128.18709,17,26,1,1.18,29.25,17.1,147
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60080,Bonghwa-gun,36.893099,128.732568,14,17,0,0.37,35.26,20.0,47
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60090,Sangju-si,36.410977,128.159024,28,35,0,1.03,30.09,17.3,186
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60100,Seongju-gun,35.919325,128.283237,12,15,0,0.59,30.89,15.9,84
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60110,Andong-si,36.568441,128.729551,30,42,3,1.57,23.95,12.4,290
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60120,Yeongdeok-gun,36.415059,129.366107,9,11,0,0.75,36.45,22.3,81
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60130,Yeongyang-gun,36.666664,129.112401,6,8,0,0.35,36.36,21.1,24
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60140,Yeongju-si,36.805702,128.623958,19,26,2,1.61,26.22,13.2,191
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60150,Yeongcheon-si,35.973268,128.938603,18,23,1,0.83,27.32,15.3,192
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60160,Yecheon-gun,36.646707,128.437435,12,15,1,1.09,29.79,18.4,97
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60170,Ulleung-gun,37.484438,130.905883,4,6,0,0.21,24.81,10.7,11
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60180,Uljin-gun,36.993078,129.400585,13,16,0,1.01,27.3,17.6,83
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60190,Uiseong-gun,36.352718,128.697088,16,16,0,0.32,40.26,23.7,108
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60200,Cheongdo-gun,35.647361,128.734382,11,14,0,0.63,36.55,21.0,85
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60210,Cheongsong-gun,36.436301,129.05708,8,8,0,0.51,36.08,19.4,55
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60220,Chilgok-gun,35.995529,128.401735,21,32,2,1.48,15.17,6.7,151
6000011,Gyeongsangbuk-do,-,False,overseas inflow,22,-,-,60230,Pohang-si,36.019052,129.343645,66,117,4,1.51,16.44,8.0,877
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60000,Gyeongsangbuk-do,36.576032,128.505599,471,707,33,1.33,20.85,11.1,4474
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60010,Gyeongsan-si,35.825056,128.741544,31,61,10,1.34,16.18,7.0,427
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60020,Gyeongju-si,35.856185,129.224796,43,61,4,1.34,21.66,11.0,407
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60030,Goryeong-gun,35.72615,128.26295,9,9,0,0.62,30.17,15.9,62
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60040,Gumi-si,36.119641,128.344295,50,104,3,1.96,9.08,4.3,616
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60050,Gunwi-gun,36.242926,128.572939,7,8,0,0.25,38.87,21.6,41
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60060,Gimcheon-si,36.139875,128.11365,27,37,2,0.89,22.35,12.2,212
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60070,Mungyeong-si,36.586831,128.18709,17,26,1,1.18,29.25,17.1,147
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60080,Bonghwa-gun,36.893099,128.732568,14,17,0,0.37,35.26,20.0,47
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60090,Sangju-si,36.410977,128.159024,28,35,0,1.03,30.09,17.3,186
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60100,Seongju-gun,35.919325,128.283237,12,15,0,0.59,30.89,15.9,84
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60110,Andong-si,36.568441,128.729551,30,42,3,1.57,23.95,12.4,290
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60120,Yeongdeok-gun,36.415059,129.366107,9,11,0,0.75,36.45,22.3,81
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60130,Yeongyang-gun,36.666664,129.112401,6,8,0,0.35,36.36,21.1,24
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60140,Yeongju-si,36.805702,128.623958,19,26,2,1.61,26.22,13.2,191
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60150,Yeongcheon-si,35.973268,128.938603,18,23,1,0.83,27.32,15.3,192
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60160,Yecheon-gun,36.646707,128.437435,12,15,1,1.09,29.79,18.4,97
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60170,Ulleung-gun,37.484438,130.905883,4,6,0,0.21,24.81,10.7,11
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60180,Uljin-gun,36.993078,129.400585,13,16,0,1.01,27.3,17.6,83
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60190,Uiseong-gun,36.352718,128.697088,16,16,0,0.32,40.26,23.7,108
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60200,Cheongdo-gun,35.647361,128.734382,11,14,0,0.63,36.55,21.0,85
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60210,Cheongsong-gun,36.436301,129.05708,8,8,0,0.51,36.08,19.4,55
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60220,Chilgok-gun,35.995529,128.401735,21,32,2,1.48,15.17,6.7,151
6000012,Gyeongsangbuk-do,-,False,contact with patient,190,-,-,60230,Pohang-si,36.019052,129.343645,66,117,4,1.51,16.44,8.0,877
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60000,Gyeongsangbuk-do,36.576032,128.505599,471,707,33,1.33,20.85,11.1,4474
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60010,Gyeongsan-si,35.825056,128.741544,31,61,10,1.34,16.18,7.0,427
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60020,Gyeongju-si,35.856185,129.224796,43,61,4,1.34,21.66,11.0,407
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60030,Goryeong-gun,35.72615,128.26295,9,9,0,0.62,30.17,15.9,62
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60040,Gumi-si,36.119641,128.344295,50,104,3,1.96,9.08,4.3,616
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60050,Gunwi-gun,36.242926,128.572939,7,8,0,0.25,38.87,21.6,41
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60060,Gimcheon-si,36.139875,128.11365,27,37,2,0.89,22.35,12.2,212
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60070,Mungyeong-si,36.586831,128.18709,17,26,1,1.18,29.25,17.1,147
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60080,Bonghwa-gun,36.893099,128.732568,14,17,0,0.37,35.26,20.0,47
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60090,Sangju-si,36.410977,128.159024,28,35,0,1.03,30.09,17.3,186
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60100,Seongju-gun,35.919325,128.283237,12,15,0,0.59,30.89,15.9,84
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60110,Andong-si,36.568441,128.729551,30,42,3,1.57,23.95,12.4,290
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60120,Yeongdeok-gun,36.415059,129.366107,9,11,0,0.75,36.45,22.3,81
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60130,Yeongyang-gun,36.666664,129.112401,6,8,0,0.35,36.36,21.1,24
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60140,Yeongju-si,36.805702,128.623958,19,26,2,1.61,26.22,13.2,191
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60150,Yeongcheon-si,35.973268,128.938603,18,23,1,0.83,27.32,15.3,192
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60160,Yecheon-gun,36.646707,128.437435,12,15,1,1.09,29.79,18.4,97
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60170,Ulleung-gun,37.484438,130.905883,4,6,0,0.21,24.81,10.7,11
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60180,Uljin-gun,36.993078,129.400585,13,16,0,1.01,27.3,17.6,83
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60190,Uiseong-gun,36.352718,128.697088,16,16,0,0.32,40.26,23.7,108
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60200,Cheongdo-gun,35.647361,128.734382,11,14,0,0.63,36.55,21.0,85
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60210,Cheongsong-gun,36.436301,129.05708,8,8,0,0.51,36.08,19.4,55
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60220,Chilgok-gun,35.995529,128.401735,21,32,2,1.48,15.17,6.7,151
6000013,Gyeongsangbuk-do,-,False,etc,133,-,-,60230,Pohang-si,36.019052,129.343645,66,117,4,1.51,16.44,8.0,877
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61000,Gyeongsangnam-do,35.238294,128.692397,501,686,21,1.78,16.51,9.1,5364
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61010,Geoje-si,34.880519,128.621216,38,58,1,1.76,10.22,4.7,317
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61020,Geochang-gun,35.686526,127.910021,17,16,2,1.25,27.01,17.4,127
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61030,Goseong-gun,34.972986,128.322246,19,18,0,1.3,30.17,18.2,89
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61040,Gimhae-si,35.228678,128.889352,58,91,4,2.1,10.74,5.3,711
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61050,Namhae-gun,34.837688,127.892595,13,10,1,1.03,36.92,23.3,88
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61060,Miryang-si,35.503827,128.746604,21,25,0,1.39,27.31,16.3,178
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61070,Sacheon-si,35.003668,128.064272,18,20,0,1.84,21.17,11.7,191
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61080,Sancheong-gun,35.415544,127.87349,13,11,0,0.65,35.42,20.6,72
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61090,Yangsan-si,35.335016,129.037057,37,68,2,1.59,12.92,6.2,507
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61100,Uiryeong-gun,35.322198,128.26174,13,10,0,0.63,35.95,24.2,60
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61110,Jinju-si,35.180313,128.10875,45,53,6,2.49,16.27,8.6,597
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61120,Changnyeong-gun,35.544603,128.49233,17,20,0,0.8,29.8,18.4,129
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61130,Changwon-si,35.227992,128.681815,110,195,5,1.84,13.64,6.5,1701
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61140,Tongyeong-si,34.854426,128.43321,20,29,0,1.7,18.47,9.8,230
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61150,Hadong-gun,35.067224,127.751271,16,15,0,0.84,32.89,19.1,94
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61160,Haman-gun,35.272481,128.40654,16,20,0,1.19,23.74,14.7,94
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61170,Hamyang-gun,35.520541,127.725177,13,12,0,1.01,32.65,20.9,83
6100001,Gyeongsangnam-do,from other city,True,Shincheonji Church,32,-,-,61180,Hapcheon-gun,35.566702,128.16587,17,15,0,0.71,38.44,24.7,96
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61000,Gyeongsangnam-do,35.238294,128.692397,501,686,21,1.78,16.51,9.1,5364
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61010,Geoje-si,34.880519,128.621216,38,58,1,1.76,10.22,4.7,317
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61020,Geochang-gun,35.686526,127.910021,17,16,2,1.25,27.01,17.4,127
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61030,Goseong-gun,34.972986,128.322246,19,18,0,1.3,30.17,18.2,89
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61040,Gimhae-si,35.228678,128.889352,58,91,4,2.1,10.74,5.3,711
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61050,Namhae-gun,34.837688,127.892595,13,10,1,1.03,36.92,23.3,88
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61060,Miryang-si,35.503827,128.746604,21,25,0,1.39,27.31,16.3,178
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61070,Sacheon-si,35.003668,128.064272,18,20,0,1.84,21.17,11.7,191
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61080,Sancheong-gun,35.415544,127.87349,13,11,0,0.65,35.42,20.6,72
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61090,Yangsan-si,35.335016,129.037057,37,68,2,1.59,12.92,6.2,507
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61100,Uiryeong-gun,35.322198,128.26174,13,10,0,0.63,35.95,24.2,60
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61110,Jinju-si,35.180313,128.10875,45,53,6,2.49,16.27,8.6,597
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61120,Changnyeong-gun,35.544603,128.49233,17,20,0,0.8,29.8,18.4,129
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61130,Changwon-si,35.227992,128.681815,110,195,5,1.84,13.64,6.5,1701
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61140,Tongyeong-si,34.854426,128.43321,20,29,0,1.7,18.47,9.8,230
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61150,Hadong-gun,35.067224,127.751271,16,15,0,0.84,32.89,19.1,94
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61160,Haman-gun,35.272481,128.40654,16,20,0,1.19,23.74,14.7,94
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61170,Hamyang-gun,35.520541,127.725177,13,12,0,1.01,32.65,20.9,83
6100002,Gyeongsangnam-do,Geochang-gun,True,Geochang Church,10,35.68556,127.9127,61180,Hapcheon-gun,35.566702,128.16587,17,15,0,0.71,38.44,24.7,96
