code,province,city,latitude,longitude,confirmed,elementary_school_count,elderly_population_ratio,elderly_alone_ratio,nursing_home_count,academy_ratio
60060,Gyeongsangbuk-do,Gimcheon-si,36.139875,128.11365,10,27,22.35,12.2,212,0.89
60070,Gyeongsangbuk-do,Mungyeong-si,36.586831,128.18709,10,17,29.25,17.1,147,1.18
60080,Gyeongsangbuk-do,Bonghwa-gun,36.893099,128.732568,10,14,35.26,20.0,47,0.37
60090,Gyeongsangbuk-do,Sangju-si,36.410977,128.159024,10,28,30.09,17.3,186,1.03
60100,Gyeongsangbuk-do,Seongju-gun,35.919325,128.283237,10,12,30.89,15.9,84,0.59
60110,Gyeongsangbuk-do,Andong-si,36.568441,128.729551,10,30,23.95,12.4,290,1.57
60120,Gyeongsangbuk-do,Yeongdeok-gun,36.415059,129.366107,10,9,36.45,22.3,81,0.75
60130,Gyeongsangbuk-do,Yeongyang-gun,36.666664,129.112401,10,6,36.36,21.1,24,0.35
60140,Gyeongsangbuk-do,Yeongju-si,36.805702,128.623958,10,19,26.22,13.2,191,1.61
60150,Gyeongsangbuk-do,Yeongcheon-si,35.973268,128.938603,10,18,27.32,15.3,192,0.83
60160,Gyeongsangbuk-do,Yecheon-gun,36.646707,128.437435,10,12,29.79,18.4,97,1.09
60170,Gyeongsangbuk-do,Ulleung-gun,37.484438,130.905883,10,4,24.81,10.7,11,0.21
60180,Gyeongsangbuk-do,Uljin-gun,36.993078,129.400585,10,13,27.3,17.6,83,1.01
60190,Gyeongsangbuk-do,Uiseong-gun,36.352718,128.697088,10,16,40.26,23.7,108,0.32
60200,Gyeongsangbuk-do,Cheongdo-gun,35.647361,128.734382,10,11,36.55,21.0,85,0.63
60210,Gyeongsangbuk-do,Cheongsong-gun,36.436301,129.05708,10,8,36.08,19.4,55,0.51
60220,Gyeongsangbuk-do,Chilgok-gun,35.995529,128.401735,10,21,15.17,6.7,151,1.48
60230,Gyeongsangbuk-do,Pohang-si,36.019052,129.343645,10,66,16.44,8.0,877,1.51
60000,Gyeongsangbuk-do,Gyeongsangbuk-do,36.576032,128.505599,22,471,20.85,11.1,4474,1.33
60010,Gyeongsangbuk-do,Gyeongsan-si,35.825056,128.741544,22,31,16.18,7.0,427,1.34
60020,Gyeongsangbuk-do,Gyeongju-si,35.856185,129.224796,22,43,21.66,11.0,407,1.34
60030,Gyeongsangbuk-do,Goryeong-gun,35.72615,128.26295,22,9,30.17,15.9,62,0.62
60040,Gyeongsangbuk-do,Gumi-si,36.119641,128.344295,22,50,9.08,4.3,616,1.96
60050,Gyeongsangbuk-do,Gunwi-gun,36.242926,128.572939,22,7,38.87,21.6,41,0.25
60060,Gyeongsangbuk-do,Gimcheon-si,36.139875,128.11365,22,27,22.35,12.2,212,0.89
60070,Gyeongsangbuk-do,Mungyeong-si,36.586831,128.18709,22,17,29.25,17.1,147,1.18
60080,Gyeongsangbuk-do,Bonghwa-gun,36.893099,128.732568,22,14,35.26,20.0,47,0.37
60090,Gyeongsangbuk-do,Sangju-si,36.410977,128.159024,22,28,30.09,17.3,186,1.03
60100,Gyeongsangbuk-do,Seongju-gun,35.919325,128.283237,22,12,30.89,15.9,84,0.59
60110,Gyeongsangbuk-do,Andong-si,36.568441,128.729551,22,30,23.95,12.4,290,1.57
60120,Gyeongsangbuk-do,Yeongdeok-gun,36.415059,129.366107,22,9,36.45,22.3,81,0.75
60130,Gyeongsangbuk-do,Yeongyang-gun,36.666664,129.112401,22,6,36.36,21.1,24,0.35
60140,Gyeongsangbuk-do,Yeongju-si,36.805702,128.623958,22,19,26.22,13.2,191,1.61
60150,Gyeongsangbuk-do,Yeongcheon-si,35.973268,128.938603,22,18,27.32,15.3,192,0.83
60160,Gyeongsangbuk-do,Yecheon-gun,36.646707,128.437435,22,12,29.79,18.4,97,1.09
60170,Gyeongsangbuk-do,Ulleung-gun,37.484438,130.905883,22,4,24.81,10.7,11,0.21
60180,Gyeongsangbuk-do,Uljin-gun,36.993078,129.400585,22,13,27.3,17.6,83,1.01
60190,Gyeongsangbuk-do,Uiseong-gun,36.352718,128.697088,22,16,40.26,23.7,108,0.32
60200,Gyeongsangbuk-do,Cheongdo-gun,35.647361,128.734382,22,11,36.55,21.0,85,0.63
60210,Gyeongsangbuk-do,Cheongsong-gun,36.436301,129.05708,22,8,36.08,19.4,55,0.51
60220,Gyeongsangbuk-do,Chilgok-gun,35.995529,128.401735,22,21,15.17,6.7,151,1.48
60230,Gyeongsangbuk-do,Pohang-si,36.019052,129.343645,22,66,16.44,8.0,877,1.51
60000,Gyeongsangbuk-do,Gyeongsangbuk-do,36.576032,128.505599,190,471,20.85,11.1,4474,1.33
60010,Gyeongsangbuk-do,Gyeongsan-si,35.825056,128.741544,190,31,16.18,7.0,427,1.34
60020,Gyeongsangbuk-do,Gyeongju-si,35.856185,129.224796,190,43,21.66,11.0,407,1.34
60030,Gyeongsangbuk-do,Goryeong-gun,35.72615,128.26295,190,9,30.17,15.9,62,0.62
60040,Gyeongsangbuk-do,Gumi-si,36.119641,128.344295,190,50,9.08,4.3,616,1.96
60050,Gyeongsangbuk-do,Gunwi-gun,36.242926,128.572939,190,7,38.87,21.6,41,0.25
60060,Gyeongsangbuk-do,Gimcheon-si,36.139875,128.11365,190,27,22.35,12.2,212,0.89
60070,Gyeongsangbuk-do,Mungyeong-si,36.586831,128.18709,190,17,29.25,17.1,147,1.18
60080,Gyeongsangbuk-do,Bonghwa-gun,36.893099,128.732568,190,14,35.26,20.0,47,0.37
60090,Gyeongsangbuk-do,Sangju-si,36.410977,128.159024,190,28,30.09,17.3,186,1.03
60100,Gyeongsangbuk-do,Seongju-gun,35.919325,128.283237,190,12,30.89,15.9,84,0.59
60110,Gyeongsangbuk-do,Andong-si,36.568441,128.729551,190,30,23.95,12.4,290,1.57
60120,Gyeongsangbuk-do,Yeongdeok-gun,36.415059,129.366107,190,9,36.45,22.3,81,0.75
60130,Gyeongsangbuk-do,Yeongyang-gun,36.666664,129.112401,190,6,36.36,21.1,24,0.35
60140,Gyeongsangbuk-do,Yeongju-si,36.805702,128.623958,190,19,26.22,13.2,191,1.61
60150,Gyeongsangbuk-do,Yeongcheon-si,35.973268,128.938603,190,18,27.32,15.3,192,0.83
60160,Gyeongsangbuk-do,Yecheon-gun,36.646707,128.437435,190,12,29.79,18.4,97,1.09
60170,Gyeongsangbuk-do,Ulleung-gun,37.484438,130.905883,190,4,24.81,10.7,11,0.21
60180,Gyeongsangbuk-do,Uljin-gun,36.993078,129.400585,190,13,27.3,17.6,83,1.01
60190,Gyeongsangbuk-do,Uiseong-gun,36.352718,128.697088,190,16,40.26,23.7,108,0.32
60200,Gyeongsangbuk-do,Cheongdo-gun,35.647361,128.734382,190,11,36.55,21.0,85,0.63
60210,Gyeongsangbuk-do,Cheongsong-gun,36.436301,129.05708,190,8,36.08,19.4,55,0.51
60220,Gyeongsangbuk-do,Chilgok-gun,35.995529,128.401735,190,21,15.17,6.7,151,1.48
60230,Gyeongsangbuk-do,Pohang-si,36.019052,129.343645,190,66,16.44,8.0,877,1.51
60000,Gyeongsangbuk-do,Gyeongsangbuk-do,36.576032,128.505599,133,471,20.85,11.1,4474,1.33
60010,Gyeongsangbuk-do,Gyeongsan-si,35.825056,128.741544,133,31,16.18,7.0,427,1.34
60020,Gyeongsangbuk-do,Gyeongju-si,35.856185,129.224796,133,43,21.66,11.0,407,1.34
60030,Gyeongsangbuk-do,Goryeong-gun,35.72615,128.26295,133,9,30.17,15.9,62,0.62
60040,Gyeongsangbuk-do,Gumi-si,36.119641,128.344295,133,50,9.08,4.3,616,1.96
60050,Gyeongsangbuk-do,Gunwi-gun,36.242926,128.572939,133,7,38.87,21.6,41,0.25
60060,Gyeongsangbuk-do,Gimcheon-si,36.139875,128.11365,133,27,22.35,12.2,212,0.89
60070,Gyeongsangbuk-do,Mungyeong-si,36.586831,128.18709,133,17,29.25,17.1,147,1.18
60080,Gyeongsangbuk-do,Bonghwa-gun,36.893099,128.732568,133,14,35.26,20.0,47,0.37
60090,Gyeongsangbuk-do,Sangju-si,36.410977,128.159024,133,28,30.09,17.3,186,1.03
60100,Gyeongsangbuk-do,Seongju-gun,35.919325,128.283237,133,12,30.89,15.9,84,0.59
60110,Gyeongsangbuk-do,Andong-si,36.568441,128.729551,133,30,23.95,12.4,290,1.57
60120,Gyeongsangbuk-do,Yeongdeok-gun,36.415059,129.366107,133,9,36.45,22.3,81,0.75
60130,Gyeongsangbuk-do,Yeongyang-gun,36.666664,129.112401,133,6,36.36,21.1,24,0.35
60140,Gyeongsangbuk-do,Yeongju-si,36.805702,128.623958,133,19,26.22,13.2,191,1.61
60150,Gyeongsangbuk-do,Yeongcheon-si,35.973268,128.938603,133,18,27.32,15.3,192,0.83
60160,Gyeongsangbuk-do,Yecheon-gun,36.646707,128.437435,133,12,29.79,18.4,97,1.09
60170,Gyeongsangbuk-do,Ulleung-gun,37.484438,130.905883,133,4,24.81,10.7,11,0.21
60180,Gyeongsangbuk-do,Uljin-gun,36.993078,129.400585,133,13,27.3,17.6,83,1.01
60190,Gyeongsangbuk-do,Uiseong-gun,36.352718,128.697088,133,16,40.26,23.7,108,0.32
60200,Gyeongsangbuk-do,Cheongdo-gun,35.647361,128.734382,133,11,36.55,21.0,85,0.63
60210,Gyeongsangbuk-do,Cheongsong-gun,36.436301,129.05708,133,8,36.08,19.4,55,0.51
60220,Gyeongsangbuk-do,Chilgok-gun,35.995529,128.401735,133,21,15.17,6.7,151,1.48
60230,Gyeongsangbuk-do,Pohang-si,36.019052,129.343645,133,66,16.44,8.0,877,1.51
61000,Gyeongsangnam-do,Gyeongsangnam-do,35.238294,128.692397,32,501,16.51,9.1,5364,1.78
61010,Gyeongsangnam-do,Geoje-si,34.880519,128.621216,32,38,10.22,4.7,317,1.76
61020,Gyeongsangnam-do,Geochang-gun,35.686526,127.910021,32,17,27.01,17.4,127,1.25
61030,Gyeongsangnam-do,Goseong-gun,34.972986,128.322246,32,19,30.17,18.2,89,1.3
61040,Gyeongsangnam-do,Gimhae-si,35.228678,128.889352,32,58,10.74,5.3,711,2.1
61050,Gyeongsangnam-do,Namhae-gun,34.837688,127.892595,32,13,36.92,23.3,88,1.03
61060,Gyeongsangnam-do,Miryang-si,35.503827,128.746604,32,21,27.31,16.3,178,1.39
61070,Gyeongsangnam-do,Sacheon-si,35.003668,128.064272,32,18,21.17,11.7,191,1.84
61080,Gyeongsangnam-do,Sancheong-gun,35.415544,127.87349,32,13,35.42,20.6,72,0.65
61090,Gyeongsangnam-do,Yangsan-si,35.335016,129.037057,32,37,12.92,6.2,507,1.59
61100,Gyeongsangnam-do,Uiryeong-gun,35.322198,128.26174,32,13,35.95,24.2,60,0.63
61110,Gyeongsangnam-do,Jinju-si,35.180313,128.10875,32,45,16.27,8.6,597,2.49
61120,Gyeongsangnam-do,Changnyeong-gun,35.544603,128.49233,32,17,29.8,18.4,129,0.8
61130,Gyeongsangnam-do,Changwon-si,35.227992,128.681815,32,110,13.64,6.5,1701,1.84
61140,Gyeongsangnam-do,Tongyeong-si,34.854426,128.43321,32,20,18.47,9.8,230,1.7
61150,Gyeongsangnam-do,Hadong-gun,35.067224,127.751271,32,16,32.89,19.1,94,0.84
61160,Gyeongsangnam-do,Haman-gun,35.272481,128.40654,32,16,23.74,14.7,94,1.19
61170,Gyeongsangnam-do,Hamyang-gun,35.520541,127.725177,32,13,32.65,20.9,83,1.01
61180,Gyeongsangnam-do,Hapcheon-gun,35.566702,128.16587,32,17,38.44,24.7,96,0.71
61000,Gyeongsangnam-do,Gyeongsangnam-do,35.238294,128.692397,10,501,16.51,9.1,5364,1.78
61010,Gyeongsangnam-do,Geoje-si,34.880519,128.621216,10,38,10.22,4.7,317,1.76
61020,Gyeongsangnam-do,Geochang-gun,35.686526,127.910021,10,17,27.01,17.4,127,1.25
61030,Gyeongsangnam-do,Goseong-gun,34.972986,128.322246,10,19,30.17,18.2,89,1.3
61040,Gyeongsangnam-do,Gimhae-si,35.228678,128.889352,10,58,10.74,5.3,711,2.1
61050,Gyeongsangnam-do,Namhae-gun,34.837688,127.892595,10,13,36.92,23.3,88,1.03
61060,Gyeongsangnam-do,Miryang-si,35.503827,128.746604,10,21,27.31,16.3,178,1.39
61070,Gyeongsangnam-do,Sacheon-si,35.003668,128.064272,10,18,21.17,11.7,191,1.84
61080,Gyeongsangnam-do,Sancheong-gun,35.415544,127.87349,10,13,35.42,20.6,72,0.65
61090,Gyeongsangnam-do,Yangsan-si,35.335016,129.037057,10,37,12.92,6.2,507,1.59
61100,Gyeongsangnam-do,Uiryeong-gun,35.322198,128.26174,10,13,35.95,24.2,60,0.63
61110,Gyeongsangnam-do,Jinju-si,35.180313,128.10875,10,45,16.27,8.6,597,2.49
61120,Gyeongsangnam-do,Changnyeong-gun,35.544603,128.49233,10,17,29.8,18.4,129,0.8
61130,Gyeongsangnam-do,Changwon-si,35.227992,128.681815,10,110,13.64,6.5,1701,1.84
61140,Gyeongsangnam-do,Tongyeong-si,34.854426,128.43321,10,20,18.47,9.8,230,1.7
61150,Gyeongsangnam-do,Hadong-gun,35.067224,127.751271,10,16,32.89,19.1,94,0.84
61160,Gyeongsangnam-do,Haman-gun,35.272481,128.40654,10,16,23.74,14.7,94,1.19
61170,Gyeongsangnam-do,Hamyang-gun,35.520541,127.725177,10,13,32.65,20.9,83,1.01
61180,Gyeongsangnam-do,Hapcheon-gun,35.566702,128.16587,10,17,38.44,24.7,96,0.71
61000,Gyeongsangnam-do,Gyeongsangnam-do,35.238294,128.692397,9,501,16.51,9.1,5364,1.78
61010,Gyeongsangnam-do,Geoje-si,34.880519,128.621216,9,38,10.22,4.7,317,1.76
61020,Gyeongsangnam-do,Geochang-gun,35.686526,127.910021,9,17,27.01,17.4,127,1.25
61030,Gyeongsangnam-do,Goseong-gun,34.972986,128.322246,9,19,30.17,18.2,89,1.3
61040,Gyeongsangnam-do,Gimhae-si,35.228678,128.889352,9,58,10.74,5.3,711,2.1
61050,Gyeongsangnam-do,Namhae-gun,34.837688,127.892595,9,13,36.92,23.3,88,1.03
61060,Gyeongsangnam-do,Miryang-si,35.503827,128.746604,9,21,27.31,16.3,178,1.39
61070,Gyeongsangnam-do,Sacheon-si,35.003668,128.064272,9,18,21.17,11.7,191,1.84
61080,Gyeongsangnam-do,Sancheong-gun,35.415544,127.87349,9,13,35.42,20.6,72,0.65
61090,Gyeongsangnam-do,Yangsan-si,35.335016,129.037057,9,37,12.92,6.2,507,1.59
61100,Gyeongsangnam-do,Uiryeong-gun,35.322198,128.26174,9,13,35.95,24.2,60,0.63
61110,Gyeongsangnam-do,Jinju-si,35.180313,128.10875,9,45,16.27,8.6,597,2.49
61120,Gyeongsangnam-do,Changnyeong-gun,35.544603,128.49233,9,17,29.8,18.4,129,0.8
61130,Gyeongsangnam-do,Changwon-si,35.227992,128.681815,9,110,13.64,6.5,1701,1.84
61140,Gyeongsangnam-do,Tongyeong-si,34.854426,128.43321,9,20,18.47,9.8,230,1.7
61150,Gyeongsangnam-do,Hadong-gun,35.067224,127.751271,9,16,32.89,19.1,94,0.84
61160,Gyeongsangnam-do,Haman-gun,35.272481,128.40654,9,16,23.74,14.7,94,1.19
61170,Gyeongsangnam-do,Hamyang-gun,35.520541,127.725177,9,13,32.65,20.9,83,1.01
61180,Gyeongsangnam-do,Hapcheon-gun,35.566702,128.16587,9,17,38.44,24.7,96,0.71
61000,Gyeongsangnam-do,Gyeongsangnam-do,35.238294,128.692397,8,501,16.51,9.1,5364,1.78
61010,Gyeongsangnam-do,Geoje-si,34.880519,128.621216,8,38,10.22,4.7,317,1.76
61020,Gyeongsangnam-do,Geochang-gun,35.686526,127.910021,8,17,27.01,17.4,127,1.25
61030,Gyeongsangnam-do,Goseong-gun,34.972986,128.322246,8,19,30.17,18.2,89,1.3
61040,Gyeongsangnam-do,Gimhae-si,35.228678,128.889352,8,58,10.74,5.3,711,2.1
61050,Gyeongsangnam-do,Namhae-gun,34.837688,127.892595,8,13,36.92,23.3,88,1.03
61060,Gyeongsangnam-do,Miryang-si,35.503827,128.746604,8,21,27.31,16.3,178,1.39
61070,Gyeongsangnam-do,Sacheon-si,35.003668,128.064272,8,18,21.17,11.7,191,1.84
61080,Gyeongsangnam-do,Sancheong-gun,35.415544,127.87349,8,13,35.42,20.6,72,0.65
61090,Gyeongsangnam-do,Yangsan-si,35.335016,129.037057,8,37,12.92,6.2,507,1.59
61100,Gyeongsangnam-do,Uiryeong-gun,35.322198,128.26174,8,13,35.95,24.2,60,0.63
61110,Gyeongsangnam-do,Jinju-si,35.180313,128.10875,8,45,16.27,8.6,597,2.49
61120,Gyeongsangnam-do,Changnyeong-gun,35.544603,128.49233,8,17,29.8,18.4,129,0.8
61130,Gyeongsangnam-do,Changwon-si,35.227992,128.681815,8,110,13.64,6.5,1701,1.84
61140,Gyeongsangnam-do,Tongyeong-si,34.854426,128.43321,8,20,18.47,9.8,230,1.7
61150,Gyeongsangnam-do,Hadong-gun,35.067224,127.751271,8,16,32.89,19.1,94,0.84
61160,Gyeongsangnam-do,Haman-gun,35.272481,128.40654,8,16,23.74,14.7,94,1.19
61170,Gyeongsangnam-do,Hamyang-gun,35.520541,127.725177,8,13,32.65,20.9,83,1.01
61180,Gyeongsangnam-do,Hapcheon-gun,35.566702,128.16587,8,17,38.44,24.7,96,0.71
61000,Gyeongsangnam-do,Gyeongsangnam-do,35.238294,128.692397,7,501,16.51,9.1,5364,1.78
61010,Gyeongsangnam-do,Geoje-si,34.880519,128.621216,7,38,10.22,4.7,317,1.76
61020,Gyeongsangnam-do,Geochang-gun,35.686526,127.910021,7,17,27.01,17.4,127,1.25
61030,Gyeongsangnam-do,Goseong-gun,34.972986,128.322246,7,19,30.17,18.2,89,1.3
61040,Gyeongsangnam-do,Gimhae-si,35.228678,128.889352,7,58,10.74,5.3,711,2.1
61050,Gyeongsangnam-do,Namhae-gun,34.837688,127.892595,7,13,36.92,23.3,88,1.03
61060,Gyeongsangnam-do,Miryang-si,35.503827,128.746604,7,21,27.31,16.3,178,1.39
61070,Gyeongsangnam-do,Sacheon-si,35.003668,128.064272,7,18,21.17,11.7,191,1.84
61080,Gyeongsangnam-do,Sancheong-gun,35.415544,127.87349,7,13,35.42,20.6,72,0.65
61090,Gyeongsangnam-do,Yangsan-si,35.335016,129.037057,7,37,12.92,6.2,507,1.59
61100,Gyeongsangnam-do,Uiryeong-gun,35.322198,128.26174,7,13,35.95,24.2,60,0.63
61110,Gyeongsangnam-do,Jinju-si,35.180313,128.10875,7,45,16.27,8.6,597,2.49
61120,Gyeongsangnam-do,Changnyeong-gun,35.544603,128.49233,7,17,29.8,18.4,129,0.8
61130,Gyeongsangnam-do,Changwon-si,35.227992,128.681815,7,110,13.64,6.5,1701,1.84
61140,Gyeongsangnam-do,Tongyeong-si,34.854426,128.43321,7,20,18.47,9.8,230,1.7
61150,Gyeongsangnam-do,Hadong-gun,35.067224,127.751271,7,16,32.89,19.1,94,0.84
61160,Gyeongsangnam-do,Haman-gun,35.272481,128.40654,7,16,23.74,14.7,94,1.19
61170,Gyeongsangnam-do,Hamyang-gun,35.520541,127.725177,7,13,32.65,20.9,83,1.01
61180,Gyeongsangnam-do,Hapcheon-gun,35.566702,128.16587,7,17,38.44,24.7,96,0.71
61000,Gyeongsangnam-do,Gyeongsangnam-do,35.238294,128.692397,7,501,16.51,9.1,5364,1.78
61010,Gyeongsangnam-do,Geoje-si,34.880519,128.621216,7,38,10.22,4.7,317,1.76
61020,Gyeongsangnam-do,Geochang-gun,35.686526,127.910021,7,17,27.01,17.4,127,1.25
61030,Gyeongsangnam-do,Goseong-gun,34.972986,128.322246,7,19,30.17,18.2,89,1.3
61040,Gyeongsangnam-do,Gimhae-si,35.228678,128.889352,7,58,10.74,5.3,711,2.1
61050,Gyeongsangnam-do,Namhae-gun,34.837688,127.892595,7,13,36.92,23.3,88,1.03
61060,Gyeongsangnam-do,Miryang-si,35.503827,128.746604,7,21,27.31,16.3,178,1.39
61070,Gyeongsangnam-do,Sacheon-si,35.003668,128.064272,7,18,21.17,11.7,191,1.84
61080,Gyeongsangnam-do,Sancheong-gun,35.415544,127.87349,7,13,35.42,20.6,72,0.65
61090,Gyeongsangnam-do,Yangsan-si,35.335016,129.037057,7,37,12.92,6.2,507,1.59
61100,Gyeongsangnam-do,Uiryeong-gun,35.322198,128.26174,7,13,35.95,24.2,60,0.63
61110,Gyeongsangnam-do,Jinju-si,35.180313,128.10875,7,45,16.27,8.6,597,2.49
61120,Gyeongsangnam-do,Changnyeong-gun,35.544603,128.49233,7,17,29.8,18.4,129,0.8
61130,Gyeongsangnam-do,Changwon-si,35.227992,128.681815,7,110,13.64,6.5,1701,1.84
61140,Gyeongsangnam-do,Tongyeong-si,34.854426,128.43321,7,20,18.47,9.8,230,1.7
61150,Gyeongsangnam-do,Hadong-gun,35.067224,127.751271,7,16,32.89,19.1,94,0.84
61160,Gyeongsangnam-do,Haman-gun,35.272481,128.40654,7,16,23.74,14.7,94,1.19
61170,Gyeongsangnam-do,Hamyang-gun,35.520541,127.725177,7,13,32.65,20.9,83,1.01
61180,Gyeongsangnam-do,Hapcheon-gun,35.566702,128.16587,7,17,38.44,24.7,96,0.71
61000,Gyeongsangnam-do,Gyeongsangnam-do,35.238294,128.692397,3,501,16.51,9.1,5364,1.78
61010,Gyeongsangnam-do,Geoje-si,34.880519,128.621216,3,38,10.22,4.7,317,1.76
61020,Gyeongsangnam-do,Geochang-gun,35.686526,127.910021,3,17,27.01,17.4,127,1.25
61030,Gyeongsangnam-do,Goseong-gun,34.972986,128.322246,3,19,30.17,18.2,89,1.3
61040,Gyeongsangnam-do,Gimhae-si,35.228678,128.889352,3,58,10.74,5.3,711,2.1
61050,Gyeongsangnam-do,Namhae-gun,34.837688,127.892595,3,13,36.92,23.3,88,1.03
61060,Gyeongsangnam-do,Miryang-si,35.503827,128.746604,3,21,27.31,16.3,178,1.39
61070,Gyeongsangnam-do,Sacheon-si,35.003668,128.064272,3,18,21.17,11.7,191,1.84
61080,Gyeongsangnam-do,Sancheong-gun,35.415544,127.87349,3,13,35.42,20.6,72,0.65
61090,Gyeongsangnam-do,Yangsan-si,35.335016,129.037057,3,37,12.92,6.2,507,1.59
61100,Gyeongsangnam-do,Uiryeong-gun,35.322198,128.26174,3,13,35.95,24.2,60,0.63
61110,Gyeongsangnam-do,Jinju-si,35.180313,128.10875,3,45,16.27,8.6,597,2.49
61120,Gyeongsangnam-do,Changnyeong-gun,35.544603,128.49233,3,17,29.8,18.4,129,0.8
61130,Gyeongsangnam-do,Changwon-si,35.227992,128.681815,3,110,13.64,6.5,1701,1.84
61140,Gyeongsangnam-do,Tongyeong-si,34.854426,128.43321,3,20,18.47,9.8,230,1.7
61150,Gyeongsangnam-do,Hadong-gun,35.067224,127.751271,3,16,32.89,19.1,94,0.84
61160,Gyeongsangnam-do,Haman-gun,35.272481,128.40654,3,16,23.74,14.7,94,1.19
61170,Gyeongsangnam-do,Hamyang-gun,35.520541,127.725177,3,13,32.65,20.9,83,1.01
61180,Gyeongsangnam-do,Hapcheon-gun,35.566702,128.16587,3,17,38.44,24.7,96,0.71
61000,Gyeongsangnam-do,Gyeongsangnam-do,35.238294,128.692397,2,501,16.51,9.1,5364,1.78
61010,Gyeongsangnam-do,Geoje-si,34.880519,128.621216,2,38,10.22,4.7,317,1.76
61020,Gyeongsangnam-do,Geochang-gun,35.686526,127.910021,2,17,27.01,17.4,127,1.25
61030,Gyeongsangnam-do,Goseong-gun,34.972986,128.322246,2,19,30.17,18.2,89,1.3
61040,Gyeongsangnam-do,Gimhae-si,35.228678,128.889352,2,58,10.74,5.3,711,2.1
61050,Gyeongsangnam-do,Namhae-gun,34.837688,127.892595,2,13,36.92,23.3,88,1.03
61060,Gyeongsangnam-do,Miryang-si,35.503827,128.746604,2,21,27.31,16.3,178,1.39
61070,Gyeongsangnam-do,Sacheon-si,35.003668,128.064272,2,18,21.17,11.7,191,1.84
61080,Gyeongsangnam-do,Sancheong-gun,35.415544,127.87349,2,13,35.42,20.6,72,0.65
61090,Gyeongsangnam-do,Yangsan-si,35.335016,129.037057,2,37,12.92,6.2,507,1.59
61100,Gyeongsangnam-do,Uiryeong-gun,35.322198,128.26174,2,13,35.95,24.2,60,0.63
61110,Gyeongsangnam-do,Jinju-si,35.180313,128.10875,2,45,16.27,8.6,597,2.49
61120,Gyeongsangnam-do,Changnyeong-gun,35.544603,128.49233,2,17,29.8,18.4,129,0.8
61130,Gyeongsangnam-do,Changwon-si,35.227992,128.681815,2,110,13.64,6.5,1701,1.84
61140,Gyeongsangnam-do,Tongyeong-si,34.854426,128.43321,2,20,18.47,9.8,230,1.7
61150,Gyeongsangnam-do,Hadong-gun,35.067224,127.751271,2,16,32.89,19.1,94,0.84
61160,Gyeongsangnam-do,Haman-gun,35.272481,128.40654,2,16,23.74,14.7,94,1.19
61170,Gyeongsangnam-do,Hamyang-gun,35.520541,127.725177,2,13,32.65,20.9,83,1.01
61180,Gyeongsangnam-do,Hapcheon-gun,35.566702,128.16587,2,17,38.44,24.7,96,0.71
61000,Gyeongsangnam-do,Gyeongsangnam-do,35.238294,128.692397,2,501,16.51,9.1,5364,1.78
61010,Gyeongsangnam-do,Geoje-si,34.880519,128.621216,2,38,10.22,4.7,317,1.76
61020,Gyeongsangnam-do,Geochang-gun,35.686526,127.910021,2,17,27.01,17.4,127,1.25
61030,Gyeongsangnam-do,Goseong-gun,34.972986,128.322246,2,19,30.17,18.2,89,1.3
61040,Gyeongsangnam-do,Gimhae-si,35.228678,128.889352,2,58,10.74,5.3,711,2.1
61050,Gyeongsangnam-do,Namhae-gun,34.837688,127.892595,2,13,36.92,23.3,88,1.03
61060,Gyeongsangnam-do,Miryang-si,35.503827,128.746604,2,21,27.31,16.3,178,1.39
61070,Gyeongsangnam-do,Sacheon-si,35.003668,128.064272,2,18,21.17,11.7,191,1.84
61080,Gyeongsangnam-do,Sancheong-gun,35.415544,127.87349,2,13,35.42,20.6,72,0.65
61090,Gyeongsangnam-do,Yangsan-si,35.335016,129.037057,2,37,12.92,6.2,507,1.59
61100,Gyeongsangnam-do,Uiryeong-gun,35.322198,128.26174,2,13,35.95,24.2,60,0.63
61110,Gyeongsangnam-do,Jinju-si,35.180313,128.10875,2,45,16.27,8.6,597,2.49
61120,Gyeongsangnam-do,Changnyeong-gun,35.544603,128.49233,2,17,29.8,18.4,129,0.8
61130,Gyeongsangnam-do,Changwon-si,35.227992,128.681815,2,110,13.64,6.5,1701,1.84
61140,Gyeongsangnam-do,Tongyeong-si,34.854426,128.43321,2,20,18.47,9.8,230,1.7
61150,Gyeongsangnam-do,Hadong-gun,35.067224,127.751271,2,16,32.89,19.1,94,0.84
61160,Gyeongsangnam-do,Haman-gun,35.272481,128.40654,2,16,23.74,14.7,94,1.19
61170,Gyeongsangnam-do,Hamyang-gun,35.520541,127.725177,2,13,32.65,20.9,83,1.01
61180,Gyeongsangnam-do,Hapcheon-gun,35.566702,128.16587,2,17,38.44,24.7,96,0.71
61000,Gyeongsangnam-do,Gyeongsangnam-do,35.238294,128.692397,26,501,16.51,9.1,5364,1.78
61010,Gyeongsangnam-do,Geoje-si,34.880519,128.621216,26,38,10.22,4.7,317,1.76
61020,Gyeongsangnam-do,Geochang-gun,35.686526,127.910021,26,17,27.01,17.4,127,1.25
61030,Gyeongsangnam-do,Goseong-gun,34.972986,128.322246,26,19,30.17,18.2,89,1.3
61040,Gyeongsangnam-do,Gimhae-si,35.228678,128.889352,26,58,10.74,5.3,711,2.1
61050,Gyeongsangnam-do,Namhae-gun,34.837688,127.892595,26,13,36.92,23.3,88,1.03
